,CITY,NAME,URL,ADDRESS,NUMBER,SERVED,HOURS
2055,Laguna Beach,West Justice Center,https://www.occourts.org/locations/wjc.html,"8141 13th StreetWestminster, CA 92683-4593",(657) 622-5900,"TRAFFIC,CRIMINAL,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 3rd Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 3rd Tuesday of Month 4:00PM - 6:00PM"
2056,Laguna Beach,Superior Court Service Center,https://www.occourts.org/locations/scsc.html,"27573 Puerta RealMission Viejo, CA 92691",(657) 622-6878,"TRAFFIC,CRIMINAL,","Building,M-F: 8:00AM - 12:00PM, 1:30PM - 4:00PM,Clerks,M-F: 8:00AM - 12:00PM, 1:30PM - 4:00PM,Self-Help Assistance,F: 8:00AM - 3:00PM"
2057,Laguna Hills,Central Justice Center,https://www.occourts.org/locations/cjc.html,"700 Civic Center Drive WestSanta Ana, CA 92701",(657) 622-6878,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,PROBATE,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 3rd Tuesday of Month 4:00PM - 6:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM"
2058,Laguna Hills,Community Court,https://www.occourts.org/locations/community-court.html,"909 N. Main St.Santa Ana, CA 92701",(657) 622-5801,"CRIMINAL,","Building,M-F: 8:00AM - 12:00PM, 1:30PM - 5:00PM"
2059,Laguna Hills,Civil Complex Center,https://www.occourts.org/locations/cxc.html,"751 West Santa Ana BlvdSanta Ana, CA 92701",(657) 622-6878,"COMPLEX,CIVIL,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM"
2060,Laguna Hills,Department CJ1 Orange County Men's Jail,https://www.occourts.org/locations/oc-jail-cj1.html,"550 N Flower St.Santa Ana, CA 92703",(657) 622-7102,"CRIMINAL,","Building,M-F: 10:00AM - 7:00PM"
2061,Laguna Hills,Harbor Justice Center,https://www.occourts.org/locations/hjc-nb.html,"4601 Jamboree RoadNewport Beach, CA 92660",(657) 622-5400,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 1st Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 1st Tuesday of Month 4:00PM - 6:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM"
2062,Laguna Hills,Lamoreaux Justice Center,https://www.occourts.org/locations/ljc.html,"341 The City Drive SouthOrange, CA 92868-3205",(657) 622-6878,"JUVENILE,FAMILY,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM"
2063,Laguna Hills,North Justice Center,https://www.occourts.org/locations/njc.html,"1275 North Berkeley AvenueFullerton, CA 92832-1258",(657) 622-5600,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 1st Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 1st Tuesday of Month 4:00PM - 6:00PM,Self-Help Assistance,M, W, Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM"
2064,Laguna Hills,West Justice Center,https://www.occourts.org/locations/wjc.html,"8141 13th StreetWestminster, CA 92683-4593",(657) 622-5900,"TRAFFIC,CRIMINAL,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 3rd Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 3rd Tuesday of Month 4:00PM - 6:00PM"
2065,Laguna Hills,Superior Court Service Center,https://www.occourts.org/locations/scsc.html,"27573 Puerta RealMission Viejo, CA 92691",(657) 622-6878,"TRAFFIC,CRIMINAL,","Building,M-F: 8:00AM - 12:00PM, 1:30PM - 4:00PM,Clerks,M-F: 8:00AM - 12:00PM, 1:30PM - 4:00PM,Self-Help Assistance,F: 8:00AM - 3:00PM"
2066,Laguna Niguel,Central Justice Center,https://www.occourts.org/locations/cjc.html,"700 Civic Center Drive WestSanta Ana, CA 92701",(657) 622-6878,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,PROBATE,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 3rd Tuesday of Month 4:00PM - 6:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM"
2067,Laguna Niguel,Community Court,https://www.occourts.org/locations/community-court.html,"909 N. Main St.Santa Ana, CA 92701",(657) 622-5801,"CRIMINAL,","Building,M-F: 8:00AM - 12:00PM, 1:30PM - 5:00PM"
2068,Laguna Niguel,Civil Complex Center,https://www.occourts.org/locations/cxc.html,"751 West Santa Ana BlvdSanta Ana, CA 92701",(657) 622-6878,"COMPLEX,CIVIL,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM"
2069,Laguna Niguel,Department CJ1 Orange County Men's Jail,https://www.occourts.org/locations/oc-jail-cj1.html,"550 N Flower St.Santa Ana, CA 92703",(657) 622-7102,"CRIMINAL,","Building,M-F: 10:00AM - 7:00PM"
2070,Laguna Niguel,Harbor Justice Center,https://www.occourts.org/locations/hjc-nb.html,"4601 Jamboree RoadNewport Beach, CA 92660",(657) 622-5400,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 1st Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 1st Tuesday of Month 4:00PM - 6:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM"
2071,Laguna Niguel,Lamoreaux Justice Center,https://www.occourts.org/locations/ljc.html,"341 The City Drive SouthOrange, CA 92868-3205",(657) 622-6878,"JUVENILE,FAMILY,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM"
2072,Laguna Niguel,North Justice Center,https://www.occourts.org/locations/njc.html,"1275 North Berkeley AvenueFullerton, CA 92832-1258",(657) 622-5600,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 1st Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 1st Tuesday of Month 4:00PM - 6:00PM,Self-Help Assistance,M, W, Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM"
2073,Laguna Niguel,West Justice Center,https://www.occourts.org/locations/wjc.html,"8141 13th StreetWestminster, CA 92683-4593",(657) 622-5900,"TRAFFIC,CRIMINAL,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 3rd Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 3rd Tuesday of Month 4:00PM - 6:00PM"
2074,Laguna Niguel,Superior Court Service Center,https://www.occourts.org/locations/scsc.html,"27573 Puerta RealMission Viejo, CA 92691",(657) 622-6878,"TRAFFIC,CRIMINAL,","Building,M-F: 8:00AM - 12:00PM, 1:30PM - 4:00PM,Clerks,M-F: 8:00AM - 12:00PM, 1:30PM - 4:00PM,Self-Help Assistance,F: 8:00AM - 3:00PM"
2075,Laguna Woods,Central Justice Center,https://www.occourts.org/locations/cjc.html,"700 Civic Center Drive WestSanta Ana, CA 92701",(657) 622-6878,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,PROBATE,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 3rd Tuesday of Month 4:00PM - 6:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM"
2076,Laguna Woods,Community Court,https://www.occourts.org/locations/community-court.html,"909 N. Main St.Santa Ana, CA 92701",(657) 622-5801,"CRIMINAL,","Building,M-F: 8:00AM - 12:00PM, 1:30PM - 5:00PM"
2077,Laguna Woods,Civil Complex Center,https://www.occourts.org/locations/cxc.html,"751 West Santa Ana BlvdSanta Ana, CA 92701",(657) 622-6878,"COMPLEX,CIVIL,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM"
2078,Laguna Woods,Department CJ1 Orange County Men's Jail,https://www.occourts.org/locations/oc-jail-cj1.html,"550 N Flower St.Santa Ana, CA 92703",(657) 622-7102,"CRIMINAL,","Building,M-F: 10:00AM - 7:00PM"
2079,Laguna Woods,Harbor Justice Center,https://www.occourts.org/locations/hjc-nb.html,"4601 Jamboree RoadNewport Beach, CA 92660",(657) 622-5400,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 1st Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 1st Tuesday of Month 4:00PM - 6:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM"
2080,Laguna Woods,Lamoreaux Justice Center,https://www.occourts.org/locations/ljc.html,"341 The City Drive SouthOrange, CA 92868-3205",(657) 622-6878,"JUVENILE,FAMILY,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM"
2081,Laguna Woods,North Justice Center,https://www.occourts.org/locations/njc.html,"1275 North Berkeley AvenueFullerton, CA 92832-1258",(657) 622-5600,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 1st Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 1st Tuesday of Month 4:00PM - 6:00PM,Self-Help Assistance,M, W, Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM"
2082,Laguna Woods,West Justice Center,https://www.occourts.org/locations/wjc.html,"8141 13th StreetWestminster, CA 92683-4593",(657) 622-5900,"TRAFFIC,CRIMINAL,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 3rd Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 3rd Tuesday of Month 4:00PM - 6:00PM"
2083,Laguna Woods,Superior Court Service Center,https://www.occourts.org/locations/scsc.html,"27573 Puerta RealMission Viejo, CA 92691",(657) 622-6878,"TRAFFIC,CRIMINAL,","Building,M-F: 8:00AM - 12:00PM, 1:30PM - 4:00PM,Clerks,M-F: 8:00AM - 12:00PM, 1:30PM - 4:00PM,Self-Help Assistance,F: 8:00AM - 3:00PM"
2084,Lake Elsinore,Banning Justice Center,https://www.riverside.courts.ca.gov/bldgs/banning.shtml,"311 E. Ramsey StreetBanning, CA 92220",(951) 572-5408,"CIVIL,ASSISTANCE,CRIMINAL,TRAFFIC,SMALL,CLAIMS,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30AM - 4:00PM"
2085,Lake Elsinore,Blythe Courthouse,https://www.riverside.courts.ca.gov/bldgs/blythe.shtml,"265 N. BroadwayBlythe, CA 92225",(760) 775-8500,"CIVIL,CRIMINAL,TRAFFIC,SMALL,CLAIMS,FAMILY,LAW,","Building,Tu, Thu, F: 7:30AM - 4:00PM,Clerks,Tu, Thu, F: 7:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30AM - 4:00PM"
2086,Lake Elsinore,Corona Courthouse,https://www.riverside.courts.ca.gov/bldgs/corona.shtml,"505 S. Buena Vista Rm. 201Corona, CA 92882",(951) 777-3147,"CIVIL,TRAFFIC,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30AM - 4:00PM"
2087,Lake Elsinore,Hemet Courthouse,https://www.riverside.courts.ca.gov/bldgs/hemet.shtml,"880 N. State StreetHemet, CA 92543",(951) 306-3561,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30AM - 4:00PM"
2088,Lake Elsinore,Indio Juvenile,https://www.riverside.courts.ca.gov/bldgs/indiojuv.shtml,"47-671 Oasis StreetIndio, CA 92201",(760)393-2617,"JUVENILE,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM"
2089,Lake Elsinore,Larson Justice Center,https://www.riverside.courts.ca.gov/bldgs/larson.shtml,"46-200 Oasis StreetIndio, CA 92201",(760)393-2617,"FAMILY,LAW,CRIMINAL,TRAFFIC,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30AM - 4:00PM"
2090,Lake Elsinore,Moreno Valley Courthouse,https://www.riverside.courts.ca.gov/bldgs/moval.shtml,"13800 Heacock Street, Bldg. D #201Moreno Valley, CA 92553",(951)777-3147,"CIVIL,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM"
2091,Lake Elsinore,Southwest Justice Center,https://www.riverside.courts.ca.gov/bldgs/swjc.shtml,"30755-D Auld RoadMurrieta, CA 92563",(951)704-7634,"CRIMINAL,TRAFFIC,CIVIL,SMALL,CLAIMS,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30AM - 4:00PM"
2092,Lake Elsinore,Southwest Juvenile Court,https://www.riverside.courts.ca.gov/bldgs/SouthwestJuvenileCourt.shtml,"30755-G Auld RoadMurrieta, CA 92563",(951)704-7634,"JUVENILE,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM"
2093,Lake Elsinore,Palm Springs Courthouse,https://www.riverside.courts.ca.gov/bldgs/palmsprings.shtml,"3255 E. Tahquitz Canyon WayPalm Springs, CA 92262",(760) 393-2617,"CIVIL,SMALL,CLAIMS,PROBATE,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M: 7:30AM - 4:00PM"
2094,Lake Elsinore,Riverside Family Law Courthouse,https://www.riverside.courts.ca.gov/bldgs/rivfamlaw.shtml,"4175 Main StreetRiverside, CA 92501",(951) 777-3147,"FAMILY,LAW,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30AM - 4:00PM"
2095,Lake Elsinore,Riverside Hall of Justice,https://www.riverside.courts.ca.gov/bldgs/hoj.shtml,"4100 Main StreetRiverside, CA 92501",(951) 777-3147,"CRIMINAL,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM"
2096,Lake Elsinore,Riverside Historic Courthouse,https://www.riverside.courts.ca.gov/bldgs/historic.shtml,"4050 Main StreetRiverside, CA 92501",(951) 777-3147,"CIVIL,PROBATE,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM"
2097,Lake Elsinore,Riverside Juvenile Court,https://www.riverside.courts.ca.gov/bldgs/rivjuv.shtml,"9991 County Farm RoadRiverside, CA 92503",(951) 777-3147,"JUVENILE,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM"
2098,Lake Elsinore,Temecula Courthouse,https://www.riverside.courts.ca.gov/bldgs/temecula.shtml,"41002 County Center Drive #100Temecula, CA 92591",(951) 704-7634,"PROBATE,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30AM - 4:00PM"
2099,Lake Elsinore,Riverside Self-Help Center,https://www.riverside.courts.ca.gov/SelfHelp/SelfHelpInfoCenters/self-help-info-centers.php,"3535 10th Street, 2nd floorRiverside, CA. 92501",,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,PROBATE,","Building,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-F: 8:00AM - 4:00PM"
2100,Lake Forest,Central Justice Center,https://www.occourts.org/locations/cjc.html,"700 Civic Center Drive WestSanta Ana, CA 92701",(657) 622-6878,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,PROBATE,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 3rd Tuesday of Month 4:00PM - 6:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM"
2101,Lake Forest,Community Court,https://www.occourts.org/locations/community-court.html,"909 N. Main St.Santa Ana, CA 92701",(657) 622-5801,"CRIMINAL,","Building,M-F: 8:00AM - 12:00PM, 1:30PM - 5:00PM"
2102,Lake Forest,Civil Complex Center,https://www.occourts.org/locations/cxc.html,"751 West Santa Ana BlvdSanta Ana, CA 92701",(657) 622-6878,"COMPLEX,CIVIL,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM"
2103,Lake Forest,Department CJ1 Orange County Men's Jail,https://www.occourts.org/locations/oc-jail-cj1.html,"550 N Flower St.Santa Ana, CA 92703",(657) 622-7102,"CRIMINAL,","Building,M-F: 10:00AM - 7:00PM"
2104,Lake Forest,Harbor Justice Center,https://www.occourts.org/locations/hjc-nb.html,"4601 Jamboree RoadNewport Beach, CA 92660",(657) 622-5400,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 1st Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 1st Tuesday of Month 4:00PM - 6:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM"
2105,Lake Forest,Lamoreaux Justice Center,https://www.occourts.org/locations/ljc.html,"341 The City Drive SouthOrange, CA 92868-3205",(657) 622-6878,"JUVENILE,FAMILY,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM"
2106,Lake Forest,North Justice Center,https://www.occourts.org/locations/njc.html,"1275 North Berkeley AvenueFullerton, CA 92832-1258",(657) 622-5600,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 1st Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 1st Tuesday of Month 4:00PM - 6:00PM,Self-Help Assistance,M, W, Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM"
2107,Lake Forest,West Justice Center,https://www.occourts.org/locations/wjc.html,"8141 13th StreetWestminster, CA 92683-4593",(657) 622-5900,"TRAFFIC,CRIMINAL,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 3rd Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 3rd Tuesday of Month 4:00PM - 6:00PM"
2108,Lake Forest,Superior Court Service Center,https://www.occourts.org/locations/scsc.html,"27573 Puerta RealMission Viejo, CA 92691",(657) 622-6878,"TRAFFIC,CRIMINAL,","Building,M-F: 8:00AM - 12:00PM, 1:30PM - 4:00PM,Clerks,M-F: 8:00AM - 12:00PM, 1:30PM - 4:00PM,Self-Help Assistance,F: 8:00AM - 3:00PM"
2109,Lakeport,Lakeport Division,https://www.lake.courts.ca.gov/gi/lakeport.htm,"255 N. Forbes Street, 4th FloorLakeport, CA 95453",(707) 263-2374,"CRIMINAL,CIVIL,FAMILY,(EXCEPT,DCSS),PROBATE,JUVENILE,ADOPTIONS,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM"
2110,Lakeport,Clearlake Branch,https://www.lake.courts.ca.gov/gi/clearlake.htm,"7000 A South Center DriveClearlake, CA 95422",(707) 994-6598,"SMALL,CLAIMS,UNLAWFUL,DETAINER,TRAFFIC,DCSS,CHILD,SUPPORT,,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-W: 8:30AM - 12:00PM, 1:00PM - 4:00PM"
2111,Lakewood,Airport Courthouse,http://www.lacourt.org/courthouse/info/lax,"11701 S. La CienegaLos Angeles, CA 90045",(310) 725-3000,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
2112,Lakewood,Alfred J. McCourtney Juvenile Justice Center,http://www.lacourt.org/courthouse/info/lan,"1040 W. Avenue JLancaster, CA 93534",(661) 483-5924,"JUVENILE,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
2113,Lakewood,Alhambra Courthouse,http://www.lacourt.org/courthouse/info/alh,"150 West CommonwealthAlhambra, CA 91801",(626) 293-2100,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
2114,Lakewood,Bellflower Courthouse,http://www.lacourt.org/courthouse/info/lc,"10025 East Flower StreetBellflower, CA 90706",(562) 345-3300,"CRIMINAL,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
2115,Lakewood,Beverly Hills Courthouse,http://www.lacourt.org/courthouse/info/bh,"9355 Burton WayBeverly Hills, CA 90210",(310) 281-2400,"TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
2116,Lakewood,Burbank Courthouse,http://www.lacourt.org/courthouse/info/bur,"300 East OliveBurbank, CA 91502",(818) 260-8400,"CIVIL,CRIMINAL,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
2117,Lakewood,Catalina Courthouse,http://www.lacourt.org/courthouse/info/cat,"215 Sumner AvenueAvalon, CA 90704",(562) 256-3100,"CRIMINAL,","Building,F: 8:30AM - 1:00PM"
2118,Lakewood,Central Arraignment Courthouse,http://www.lacourt.org/courthouse/info/cac,"429 Bauchet St.Los Angeles, CA 90012",(213) 617-5699,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
2119,Lakewood,Central Civil West Courthouse,http://www.lacourt.org/courthouse/info/ccw,"600 South Commonwealth Ave.Los Angeles, CA 90005",(213) 351-7598,"FAMILY,LAW,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
2120,Lakewood,Chatsworth Courthouse,http://www.lacourt.org/courthouse/info/cha,"9425 Penfield Ave.Chatsworth, CA 91311",(818) 407-2200,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
2121,Lakewood,Clara Shortridge Foltz Criminal Justice Center,http://www.lacourt.org/courthouse/info/ccb,"210 West Temple StreetLos Angeles, CA 90012",(213) 628-7900,"CRIMINAL,","Building,M-F: 7:00AM - 5:00PM,Clerks,M-F: 8:30AM - 4:30PM"
2122,Lakewood,Compton Courthouse,http://www.lacourt.org/courthouse/info/com,"200 West Compton Blvd.Compton, CA 90220",(310) 761-4300,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 9:00AM - 12:30PM, 1:30PM - 5PM,F: 9:00AM - 12:30PM"
2123,Lakewood,Downey Courthouse,http://www.lacourt.org/courthouse/info/dow,"7500 East Imperial HighwayDowney, CA 90242",(562) 658-0500,"CRIMINAL,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
2124,Lakewood,East Los Angeles Courthouse,http://www.lacourt.org/courthouse/info/ela,"4848 E. Civic Center WayLos Angeles, CA 90022",(323) 881-5800,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
2125,Lakewood,Eastlake Juvenile Court,http://www.lacourt.org/courthouse/info/elj,"1601 Eastlake AvenueLos Angeles, CA 90033",(323) 227-4399,"JUVENILE,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
2126,Lakewood,Edmund D. Edelman Children's Court,http://www.lacourt.org/courthouse/info/ccj,"201 Centre Plaza DriveMonterey Park, CA 91754",(323) 307-8000,"JUVENILE,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
2127,Lakewood,El Monte Courthouse,http://www.lacourt.org/courthouse/info/elm,"11234 East Valley Blvd.El Monte, CA 91731",(626) 401-2200,"CRIMINAL,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
2128,Lakewood,Glendale Courthouse,http://www.lacourt.org/courthouse/info/gln,"600 East BroadwayGlendale, CA 91206",(818) 265-6400,"CIVIL,CRIMINAL,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
2129,Lakewood,Governor George Deukmejian Courthouse,http://www.lacourt.org/courthouse/info/lb,"275 MagnoliaLong Beach, CA 90802",(562) 256-3100,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
