,Name,Address,Phone,Website,Opening hours,Rating
138,Fresno St Children's Dentistry and Orthodontics,"6245 N Fresno St #103, Fresno, CA 93710, USA",+1 559-554-9999,https://www.vcdo.net/,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']",3.8
139,Sidhu Family Dentistry,"5731 N Fresno St #103, Fresno, CA 93710, USA",+1 559-432-1616,http://www.sfdfresno.com/,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: 8:00 AM – 5:00 PM', 'Sunday: Closed']",4.3
140,Hou Robert C DDS,"2216 Foothill Blvd, La Verne, CA 91750, USA",+1 909-596-6055,https://www.lavernedentalgroup.com/,"['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 10:00 AM – 7:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']",
141,"Patrick Mazzei, D.D.S.","6335 N Fresno St #104, Fresno, CA 93710, USA",+1 559-432-6474,http://patrickmazzeidds.com/,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 4:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 7:00 AM – 4:00 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",4.7
142,"Southern California General & Cosmetic Dentistry: Ryan Fait, DDS","2700 N Bellflower Blvd #206, Long Beach, CA 90815, USA",+1 562-294-6593,http://www.scteeth.com/?utm_source=gmb_auth,"['Monday: Closed', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 7:00 PM', 'Thursday: 9:00 AM – 7:00 PM', 'Friday: 7:00 AM – 4:00 PM', 'Saturday: 9:00 AM – 3:00 PM', 'Sunday: Closed']",5.0
143,Pure Dentistry: Dr. Darce Slate,"6512 Lonetree Blvd Suite 100, Rocklin, CA 95765, USA",+1 916-780-1000,https://www.puredentistry.net/,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 12:00 PM', 'Saturday: Closed', 'Sunday: Closed']",5.0
144,Starr Dental,"7055 N Fresno St # 305, Fresno, CA 93720, USA",+1 559-225-1991,http://starrdental.com/,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 7:00 AM – 4:00 PM', 'Friday: 7:00 AM – 2:00 PM', 'Saturday: Closed', 'Sunday: Closed']",
145,Brigham Kenneth DDS,"334 Shaw Ave, Clovis, CA 93612, USA",+1 559-298-7500,http://www.kennethbrighamdds.com/,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 1:00 PM', 'Saturday: Closed', 'Sunday: Closed']",5.0
146,Northern California Dental - Lee Daniel Dr,"455 O'Connor Dr Suite #320, San Jose, CA 95128, USA",+1 408-971-9600,http://www.northerncaldental.com/,"['Monday: 9:00 AM – 5:30 PM', 'Tuesday: 9:00 AM – 5:30 PM', 'Wednesday: 9:00 AM – 5:30 PM', 'Thursday: 9:00 AM – 5:30 PM', 'Friday: 9:00 AM – 2:30 PM', 'Saturday: Closed', 'Sunday: Closed']",3.7
147,Montgomery Robert W DDS,"1127 S St, Fresno, CA 93721, USA",+1 559-237-3390,,None,
148,"Snoring, Sleep Apnea & Oral Appliance Dentist - Dr.Kary Karahadian","7489 N First St #101, Fresno, CA 93720, USA",+1 559-449-7667,,"['Monday: 8:00 AM – 4:00 PM', 'Tuesday: 8:00 AM – 4:00 PM', 'Wednesday: 8:00 AM – 4:00 PM', 'Thursday: 8:00 AM – 4:00 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",5.0
149,Western Dental Center: He Yi DDS,"1230 S Mooney Blvd, Visalia, CA 93277, USA",+1 559-636-2121,https://www.westerndental.com/en-US/dentists/california/visalia/1230-s-mooney-blvd/,"['Monday: 9:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 7:00 PM', 'Wednesday: 9:00 AM – 7:00 PM', 'Thursday: 9:00 AM – 7:00 PM', 'Friday: 9:00 AM – 7:00 PM', 'Saturday: 8:00 AM – 4:30 PM', 'Sunday: Closed']",
150,Gerald Pieroni Inc,"7760 N Fresno St # 105, Fresno, CA 93720, USA",+1 559-432-1400,https://pieronidds.com/,"['Monday: Closed', 'Tuesday: 7:00 AM – 4:00 PM', 'Wednesday: 7:00 AM – 4:00 PM', 'Thursday: 7:00 AM – 4:00 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",
151,Western Dental Center: Vuppala Linga M DDS,"1229 N Main St, Salinas, CA 93906, USA",+1 831-442-8000,https://www.westerndental.com/en-US/dentists/california/salinas/1229-n-main-st/,"['Monday: 9:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 7:00 PM', 'Wednesday: 9:00 AM – 7:00 PM', 'Thursday: 9:00 AM – 7:00 PM', 'Friday: 9:00 AM – 7:00 PM', 'Saturday: 8:00 AM – 4:30 PM', 'Sunday: Closed']",
152,Primary Dental Care,"12462 Brookhurst St #2, Garden Grove, CA 92840, USA",+1 714-537-5700,http://www.gardengrovedentalarts.com/en/index.php,None,
153,Smileland Dental,"1705 S Mooney Blvd, Visalia, CA 93277, USA",+1 559-734-1111,http://www.smilelanddental.com/,"['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']",4.6
154,Dr. Barnes Dental Associates,"2626 S Mooney Blvd, Visalia, CA 93277, USA",+1 559-733-1250,http://www.barnesdental.net/,None,2.9
155,Larsen Gary a DDS,"1512 Shaw Ave, Clovis, CA 93611, USA",+1 800-705-6929,http://nontoxicdentist.com/,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 1:00 – 3:00 AM, 8:00 AM – 12:00 PM', 'Saturday: Closed', 'Sunday: Closed']",4.7
156,Emery & Emery DDS,"3840 Woodruff Ave #208, Long Beach, CA 90808, USA",+1 562-421-9361,http://www.emerydds.com/,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 7:00 AM – 4:00 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",5.0
157,Perfect Smiles California,"885 Canarios Ct #210, Chula Vista, CA 91910, USA",+1 619-349-1212,https://www.perfectsmilescalifornia.com/?utm_source=google&utm_medium=local&utm_campaign=gmb,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 7:00 AM – 4:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 7:00 AM – 4:00 PM', 'Friday: 8:00 AM – 2:00 PM', 'Saturday: Closed', 'Sunday: Closed']",5.0
158,Pacific Dental Clinic,"1665 W Shaw Ave Ste 103, Fresno, CA 93711, USA",+1 559-492-2486,https://pacificdentalclinics.com/,"['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']",5.0
159,Posey Curt P DDS,"5481 N Fresno St # 104, Fresno, CA 93710, USA",+1 559-435-2541,,None,
160,Ocean Dental Group,"1330 Shaw Ave #103, Clovis, CA 93612, USA",+1 559-325-6161,http://www.premierdentalfresno.com/,"['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: 8:00 AM – 4:30 PM', 'Sunday: Closed']",3.9
161,Pries Dental Care | Innovating Dental Care for West San Jose,"4110 Moorpark Ave suite c, San Jose, CA 95117, USA",+1 408-260-0200,http://www.priesdental.com/,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 7:00 AM – 4:00 PM', 'Friday: 8:00 AM – 1:00 PM', 'Saturday: 8:00 AM – 12:00 PM', 'Sunday: Closed']",4.8
162,California Valley Endodontics,"7614 N Fresno St #101, Fresno, CA 93720, USA",+1 559-431-6418,https://california-valley-endodontics.business.site/,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']",5.0
163,"Belle Smile / Dr. Anna K Choe, Dr. Ramy Zaifman, Dr. Judy H Chang","50 Bellefontaine St #102, Pasadena, CA 91105, USA",+1 626-795-8326,http://annakchoedds.com/,"['Monday: 8:30 AM – 5:00 PM', 'Tuesday: 8:30 AM – 5:00 PM', 'Wednesday: 8:30 AM – 5:00 PM', 'Thursday: 8:30 AM – 5:00 PM', 'Friday: 8:30 AM – 5:00 PM', 'Saturday: 9:00 AM – 1:00 PM', 'Sunday: Closed']",5.0
164,Western Dental Center: Sanchez Jr Manuel G DDS,"1229 N Main St, Salinas, CA 93906, USA",+1 831-442-8000,https://www.westerndental.com/en-US/dentists/california/salinas/1229-n-main-st/,"['Monday: 9:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 7:00 PM', 'Wednesday: 9:00 AM – 7:00 PM', 'Thursday: 9:00 AM – 7:00 PM', 'Friday: 9:00 AM – 7:00 PM', 'Saturday: 8:00 AM – 4:30 PM', 'Sunday: Closed']",
165,Smileland Dental Tulare Children's Dentistry,"1407 Hillman St, Tulare, CA 93274, USA",+1 559-687-1111,http://www.smilelanddental.com/,"['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']",3.7
166,"Jack Ringer DDS, General & Cosmetic Dentistry","5765 E Santa Ana Canyon Rd ste a, Anaheim, CA 92807, USA",+1 714-974-0313,https://www.dentalcosmetics.com/,"['Monday: Closed', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']",4.9
167,Adventist Health Medical Office - Sanger,"1939 Academy Ave, Sanger, CA 93657, USA",+1 559-875-6900,http://www.sangercare.com/,"['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']",3.0
168,Sac Dentist,"5215 Garfield Ave, Sacramento, CA 95841, USA",+1 916-331-4781,https://www.sacdentist.com/?utm_source=gmb_auth,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 7:30 AM – 4:30 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",5.0
169,Aspen Dental,"1315 Shaw Ave Suite 102, Clovis, CA 93612, USA",+1 559-321-0886,"https://www.aspendental.com/dentist/ca/clovis/1315-shaw-ave-suite-102?utm_source=googleplaces&utm_medium=lociqgoogleplaces&utm_campaign=Clovis,CA||Clovis_CA||4050||4050&utm_content=listing","['Monday: 8:30 AM – 5:00 PM', 'Tuesday: 8:30 AM – 5:00 PM', 'Wednesday: 8:30 AM – 5:00 PM', 'Thursday: 10:30 AM – 7:00 PM', 'Friday: 8:30 AM – 3:00 PM', 'Saturday: Closed', 'Sunday: Closed']",4.8
170,Soares Mark DDS,"756 G St, Reedley, CA 93654, USA",+1 559-638-3113,,None,
171,California Dental Specialty: Teramura Matt DDS,"500 E Remington Dr # 19, Sunnyvale, CA 94087, USA",+1 408-749-9888,http://www.dentalspecialty.com/,None,
172,Dr. David Suttie Dentistry For Children,"3449 Valle Verde Dr, Napa, CA 94558, USA",+1 707-257-6453,http://drdavidlikesmysmile.com/,"['Monday: 8:20 AM – 5:00 PM', 'Tuesday: 8:20 AM – 5:00 PM', 'Wednesday: 8:20 AM – 5:00 PM', 'Thursday: 8:20 AM – 5:00 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",5.0
173,Pardo Dentistry,"340 S Glendora Ave #7, Glendora, CA 91741, USA",+1 626-335-1208,http://www.pardodentistry.com/,"['Monday: 9:00 AM – 1:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:30 AM – 7:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 1:00 PM', 'Saturday: 9:00 AM – 3:00 PM', 'Sunday: Closed']",5.0
174,Gotta Smile Dentistry,"1035 W Robinhood Dr #200, Stockton, CA 95207, USA",+1 209-952-3687,https://www.gottasmile.net/,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 6:30 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 1:00 PM', 'Saturday: Closed', 'Sunday: Closed']",3.9
175,"Air Dental Family, Emergency, Burbank Implants","401 S Glenoaks Blvd #100, Burbank, CA 91502, USA",+1 818-566-4438,https://www.airdentalburbank.com/,"['Monday: 10:00 AM – 5:30 PM', 'Tuesday: 9:00 AM – 5:30 PM', 'Wednesday: Closed', 'Thursday: 9:00 AM – 5:30 PM', 'Friday: Closed', 'Saturday: 9:00 AM – 2:00 PM', 'Sunday: Closed']",5.0
176,Professional Dental Care,"7269 N First St #101, Fresno, CA 93720, USA",+1 559-467-1234,https://www.professionaldentalcare.net/?utm_source=GMB&utm_medium=organic&utm_campaign=DevOptimization&utm_content=Website,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 12:00 PM', 'Saturday: Closed', 'Sunday: Closed']",4.8
177,"Treva Diane Lee, DDS, MAGD FICOI","2630 N Fresno St #101, Fresno, CA 93703, USA",+1 559-226-3010,http://www.trevaleedds.com/,"['Monday: 1:00 – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 8:30 AM – 4:30 PM', 'Thursday: 9:00 AM – 2:00 PM', 'Friday: 9:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']",4.7
178,Harry Albers DDS,"1100 Sonoma Ave Suite E, Santa Rosa, CA 95405, USA",+1 707-806-0545,https://www.dralbers.com/,"['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']",4.8
179,Vision Dental Montana,"1502 Montana Ave #205, Santa Monica, CA 90403, USA",+1 310-260-2326,https://www.visiondentalmontana.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 10:00 AM – 7:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 7:00 AM – 4:00 PM', 'Saturday: 8:00 AM – 5:00 PM', 'Sunday: Closed']",4.9
180,Polished Dental,"12820 S Inglewood Ave, Hawthorne, CA 90250, USA",+1 310-349-1980,https://polished.dental/,"['Monday: 8:00 AM – 4:00 PM', 'Tuesday: 8:00 AM – 4:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 4:00 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",4.5
181,Dimatera Maria L DDS,"801 N St, Sanger, CA 93657, USA",+1 559-876-1777,,None,5.0
182,Allred Dental,"955 Boardwalk STE 201, San Marcos, CA 92078, USA",+1 760-306-5700,https://allreddental.com/,"['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 4:00 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",5.0
183,The Glen Dental,"1660 Willow St, San Jose, CA 95125, USA",+1 408-816-1008,https://www.theglendental.com/?utm_source=gmb_auth,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']",4.9
184,Polished Dental,"12820 S Inglewood Ave, Hawthorne, CA 90250, USA",+1 310-349-1980,https://www.polished.dental/,"['Monday: 8:00 AM – 4:00 PM', 'Tuesday: 8:00 AM – 4:00 PM', 'Wednesday: 10:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 4:00 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",5.0
185,"Park West Dental Group- Quan Ma DMD,Thomas Bierman DDS, Stephen Tornay DDS","315 Walnut Ave, San Diego, CA 92103, USA",+1 619-297-2954,http://parkwestdentalsd.com/,"['Monday: 7:30 AM – 4:30 PM', 'Tuesday: 7:30 AM – 4:30 PM', 'Wednesday: 7:30 AM – 4:30 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 7:30 AM – 4:30 PM', 'Saturday: Closed', 'Sunday: Closed']",4.9
186,"Comprehensive, Cosmetic & Implant Dentistry: Adriana Barrera, DDS","23451 Madison St Suite 350, Torrance, CA 90505, USA",+1 310-241-3890,https://www.drabarrera.com/?utm_source=gmb_auth,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']",5.0
187,"Shawn P. Rusk, DDS","3410 McCall Ave #104, Selma, CA 93662, USA",+1 559-896-2445,http://www.ruskdds.com/,"['Monday: 7:30 AM – 4:30 PM', 'Tuesday: 7:30 AM – 4:30 PM', 'Wednesday: 7:30 AM – 4:30 PM', 'Thursday: 7:30 AM – 4:30 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",5.0
188,Wilshire Smile Studio,"6200 Wilshire Blvd #1609, Los Angeles, CA 90048, USA",+1 323-336-8478,http://ladentist.com/,"['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']",4.7
189,Bright Now! Dental,"23482 Alicia Pkwy, Mission Viejo, CA 92691, USA",+1 949-581-0090,https://www.brightnow.com/dentist-near-me/mission-viejo-dentist/13070?utm_source=generic&utm_medium=profiles&utm_campaign=local_profiles,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 10:00 AM – 7:00 PM', 'Wednesday: 10:00 AM – 7:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 8:00 AM – 4:00 PM', 'Sunday: Closed']",4.1
190,"Dr. Evangeline Amores, DDS","Aesthetic Dental Center of Union Square, 490 Post St #206, San Francisco, CA 94102, USA",+1 415-578-6032,http://www.dramores.com/?utm_source=gmb_auth,"['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",5.0
191,Gale Ranch Pediatrics,"11040 Bollinger Canyon Rd #J, San Ramon, CA 94582, USA",+1 925-648-8580,http://www.galeranchfamilydental.com/pediatric-dentistry/welcome-to-our-office/,"['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']",5.0
192,"Westlake Village Dental Health: Mike Choi, DDS","699 Hampshire Rd #209, Westlake Village, CA 91361, USA",+1 805-494-4887,http://www.wlvdentalhealth.com/,"['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",4.9
193,ADVANCED FAMILY DENTISTRY,"4420 N First St SUITE 113, Fresno, CA 93726, USA",+1 559-224-9800,https://advanced-family-dentistry-general-practitioner.business.site/?utm_source=gmb&utm_medium=referral,"['Monday: 9:00 AM – 4:30 PM', 'Tuesday: 9:00 AM – 4:30 PM', 'Wednesday: 9:00 AM – 4:30 PM', 'Thursday: 9:00 AM – 4:30 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",5.0
194,"Los Angeles Dental Arts: Theodore Burnett, DDS","8540 S Sepulveda Blvd #918, Los Angeles, CA 90045, USA",+1 424-266-8508,http://www.losangelesdentalarts.com/?utm_source=gmb_auth,"['Monday: 7:30 AM – 6:00 PM', 'Tuesday: 8:00 AM – 4:00 PM', 'Wednesday: 7:30 AM – 6:00 PM', 'Thursday: 8:00 AM – 4:00 PM', 'Friday: 8:00 AM – 12:00 PM', 'Saturday: Closed', 'Sunday: Closed']",4.9
195,"Willow Glen Dentistry: John Pisacane, DMD","1245 Lincoln Ave Ste #150, San Jose, CA 95125, USA",+1 408-293-9600,https://www.wgdentistry.com/,"['Monday: 11:30 AM – 7:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 7:00 AM – 4:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 12:00 PM', 'Saturday: Closed', 'Sunday: Closed']",4.7
196,"Oral Care Dentistry: Parnaz Aurasteh, DDS","9454 Wilshire Blvd #315, Beverly Hills, CA 90212, USA",+1 310-974-6779,https://www.oralcaredentistry.com/,"['Monday: 8:30 AM – 6:00 PM', 'Tuesday: 10:00 AM – 6:00 PM', 'Wednesday: 7:00 AM – 3:00 PM', 'Thursday: 7:30 AM – 5:00 PM', 'Friday: 10:00 AM – 2:00 PM', 'Saturday: Closed', 'Sunday: Closed']",4.8
197,"Dr. Kourosh Maddahi, DDS","436 N Roxbury Dr #202, Beverly Hills, CA 90210, USA",+1 310-888-7797,https://www.drmaddahi.com/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gmb,"['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']",4.7
198,Agoura Dental,"5809 Kanan Rd, Agoura Hills, CA 91301, USA",+1 818-706-2727,,"['Monday: 8:00 AM – 7:00 PM', 'Tuesday: 8:00 AM – 7:00 PM', 'Wednesday: 8:00 AM – 7:00 PM', 'Thursday: 8:00 AM – 7:00 PM', 'Friday: 8:00 AM – 7:00 PM', 'Saturday: 10:00 AM – 4:00 PM', 'Sunday: Closed']",4.6
199,Dentists of South Pasadena,"813 Fair Oaks Ave, South Pasadena, CA 91030, USA",+1 626-593-0053,https://www.dentistsofsouthpasadena.com/?sc_cid=google:o:gmb,"['Monday: 8:30 AM – 5:30 PM', 'Tuesday: 8:00 AM – 6:30 PM', 'Wednesday: 8:00 AM – 7:00 PM', 'Thursday: 7:30 AM – 5:30 PM', 'Friday: 7:00 AM – 3:00 PM', 'Saturday: Closed', 'Sunday: Closed']",4.5
200,Unique Orthodontics,"1616 W Shaw Ave Ste A6, Fresno, CA 93711, USA",+1 559-222-2522,http://uniqueortho.com/,"['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 3:00 PM', 'Sunday: Closed']",4.8
201,Kawano Kelvin DDS,"180 W Bullard Ave # 101, Clovis, CA 93612, USA",+1 559-299-9518,,None,5.0
202,Bay Dental Center,"16910 Hawthorne Blvd, Lawndale, CA 90260, USA",+1 310-881-8981,http://baydentalcenter.net/,"['Monday: 10:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']",4.8
203,The Dental Dimensions - Implant Dentist,"5710 Cahalan Ave #3, San Jose, CA 95123, USA",+1 408-409-8435,https://www.ddsmileus.com/all-on-4-dental-implants/?utm_source=google&utm_medium=GMB&utm_campaign=South%20San%20Jose,"['Monday: 8:00 AM – 5:30 PM', 'Tuesday: 8:00 AM – 5:30 PM', 'Wednesday: 8:00 AM – 5:30 PM', 'Thursday: 8:00 AM – 5:30 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",4.9
204,The Dental Dimensions - All on 4 Dental Implants,"20445 Prospect Rd #3, San Jose, CA 95129, USA",+1 408-418-9088,https://www.ddsmileus.com/dental-implants-west-san-jose?utm_source=google&utm_medium=GMB&utm_campaign=West%20San%20Jose,"['Monday: 8:30 AM – 5:30 PM', 'Tuesday: 8:30 AM – 5:30 PM', 'Wednesday: 8:30 AM – 5:30 PM', 'Thursday: 8:30 AM – 5:30 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",5.0
205,Mann H S DDS,"1518 Draper St, Kingsburg, CA 93631, USA",+1 559-897-4111,http://www.drmanndentist.com/,"['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 2:00 PM', 'Saturday: Closed', 'Sunday: Closed']",3.4
206,"Matthew J. Malan, D.D.S.","221 W Fir Ave #108, Clovis, CA 93611, USA",+1 559-325-8448,http://www.yourclovisdentist.com/contact-us/,"['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",4.3
